Date,Open,High,Low,Close,Adj Close,Volume
2007-10-29,88.718201,106.928001,88.718201,100.858002,97.109497,1198244
2007-10-30,88.718201,106.928001,88.718201,100.858002,97.109497,1198244
2007-10-31,102.723999,102.724998,100.858002,102.724998,98.907120,77099
2007-11-01,102.724998,102.724998,102.724998,102.724998,98.907120,41762
2007-11-05,102.724998,107.394997,102.724998,105.994003,102.054611,20346
2007-11-06,102.724998,107.394997,102.724998,105.994003,102.054611,20346
2007-11-07,107.394997,112.064003,107.394997,108.328003,104.301880,23558
2007-11-08,111.129997,112.065002,111.129997,111.129997,106.999733,84595
2007-11-09,114.399002,114.399002,108.791000,108.791000,104.747658,27841
2007-11-12,105.620003,105.620003,102.724998,103.658997,99.806389,14991
2007-11-13,104.125999,104.125999,102.724998,102.724998,98.907120,69603
2007-11-14,102.724998,105.059998,101.791000,101.791000,98.007820,48187
2007-11-16,102.724998,102.724998,102.724998,102.724998,98.907120,26770
2007-11-19,11.113000,11.113000,10.272500,10.272500,9.890710,0
2007-11-21,102.724998,102.724998,97.122101,98.056000,94.411629,138135
2007-11-22,98.056000,98.056000,98.055000,98.055000,94.410675,102798
2007-11-23,98.056000,98.056000,98.055000,98.055000,94.410675,24629
2007-11-26,9.805500,9.805500,9.618820,9.618820,9.261327,0
2007-11-27,96.188202,96.188202,96.188202,96.188202,92.613266,5354
2007-11-28,98.056000,98.056000,97.122101,97.122101,93.512451,22487
2007-11-29,107.394997,107.394997,107.394997,107.394997,103.403549,3212
2007-11-30,10.739500,10.739500,10.739500,10.739500,10.340354,32125
2007-12-03,10.739500,10.739500,10.506000,10.506000,10.115534,0
2007-12-04,105.059998,108.328003,105.059998,108.328003,104.301880,53541
2007-12-05,108.328003,112.064003,107.394997,109.728996,105.650803,64249
2007-12-06,112.064003,112.064003,112.064003,112.064003,107.899025,4283
2007-12-07,112.064003,112.064003,112.064003,112.064003,107.899025,4283
2007-12-10,113.464996,128.406998,112.998001,123.737999,119.139137,113507
2007-12-11,123.737000,126.071999,122.290001,126.071999,121.386391,80311
2007-12-12,121.403000,124.204002,121.403000,122.336998,117.790207,37479
2007-12-13,121.403000,121.403000,121.403000,121.403000,116.890923,2142
2007-12-14,123.831001,123.831001,121.403000,121.403000,116.890923,54612
2007-12-17,117.761002,121.403000,117.761002,121.403000,116.890923,17133
2007-12-18,121.403000,121.403000,117.761002,117.769997,113.392952,8567
2007-12-19,11.777000,11.777000,11.423600,11.423600,10.999028,0
2007-12-20,117.657997,117.657997,114.046997,114.046997,109.808319,24629
2007-12-21,null,null,null,null,null,null
2007-12-26,114.025002,114.025002,114.025002,114.025002,109.787148,1071
2007-12-27,121.402000,121.403000,120.468002,121.403000,116.890923,61037
2007-12-28,121.403000,121.403000,121.403000,121.403000,116.890923,21416
2008-01-02,121.403000,126.865997,121.403000,123.737000,119.138184,73886
2008-01-03,124.974998,127.930000,124.111000,124.111000,119.498283,73886
2008-01-04,124.204002,127.940002,124.204002,127.940002,123.184967,63178
2008-01-07,127.940002,128.033005,127.940002,128.018997,123.261032,44974
2008-01-08,126.071999,126.071999,124.670998,124.670998,120.037468,28912
2008-01-09,124.204002,124.204002,123.924004,123.924004,119.318230,19275
2008-01-10,123.924004,123.924004,121.403000,121.403000,116.890923,26770
2008-01-11,123.481003,123.481003,121.870003,121.870003,117.340576,178826
2008-01-14,121.870003,127.930000,121.870003,127.930000,123.175339,173472
2008-01-15,126.071999,127.836998,124.204002,127.836998,123.085800,149914
2008-01-16,125.138000,127.940002,124.101997,127.939003,123.184006,43903
2008-01-17,127.939003,129.854004,124.204002,124.204002,119.587822,64249
2008-01-18,127.846001,127.930000,124.718002,124.718002,120.082718,8567
2008-01-21,116.733002,116.733002,112.064003,112.064003,107.899025,35337
2008-01-22,112.064003,116.733002,111.971001,116.733002,112.394493,21416
2008-01-23,112.064003,118.600998,112.064003,118.600998,114.193062,125286
2008-01-24,118.600998,121.308998,118.600998,120.468002,115.990669,32125
2008-01-28,116.733002,117.573997,116.733002,117.013000,112.664078,32125
2008-01-29,117.667000,121.196999,117.665001,121.196999,116.692574,82453
2008-01-30,118.600998,121.870003,118.600998,121.403000,116.890923,97444
2008-01-31,119.161003,119.161003,118.507004,118.600998,114.193062,114577
2008-02-01,121.403000,123.737000,118.600998,123.737000,119.138184,55682
2008-02-06,123.737000,129.339996,123.737000,129.339996,124.532921,18204
2008-02-07,129.339996,129.339996,126.070999,126.071999,121.386391,177756
2008-02-08,125.138000,126.071999,123.269997,126.071999,121.386391,64249
2008-02-11,129.339996,133.076004,129.339996,130.740997,125.881866,4283
2008-02-12,126.912003,129.807007,126.819000,129.807007,124.982590,12850
2008-02-13,128.873993,129.807007,128.406998,128.873993,124.084251,47116
2008-02-14,130.740997,133.076004,127.005997,130.740997,125.881866,150985
2008-02-15,126.912003,130.740997,123.649002,130.740005,125.880913,70674
2008-02-18,130.740997,135.410995,130.740997,135.410995,130.378296,37479
